-1.25, -0.71, -0.32, 7664
-0.30, -0.19, -0.32, 7677
0.02, -0.34, -0.27, 7690
0.55, 0.72, 0.50, 7702
0.81, 1.01, 0.72, 7715
0.73, 1.05, 0.70, 7728
0.30, 0.40, 0.24, 7740
-0.58, -0.23, -0.21, 7753
-0.59, -0.24, -0.20, 7766
-0.88, -0.36, -0.24, 7779
-0.95, -0.09, -0.08, 7791
-0.92, -0.28, -0.17, 7804
-0.59, -0.22, -0.15, 7817
-0.39, -0.48, -0.26, 7830
0.02, -1.62, -0.93, 7842
0.64, -1.38, -0.67, 7857
0.82, -0.84, -0.40, 7870
0.18, -0.01, -0.01, 7883
0.12, 0.26, 0.09, 7896
0.01, -0.36, -0.18, 7908
-0.11, -0.72, -0.46, 7921
-0.59, -0.89, -0.63, 7990
-2.52, -0.96, -0.80, 8003
-2.48, -0.77, -0.61, 8016
-1.97, 0.26, 0.01, 8029
-1.35, 0.76, 0.26, 8041
-0.97, 0.41, 0.08, 8054
-0.50, -0.04, -0.12, 8067
-0.16, 0.23, 0.04, 8080
0.53, 0.34, 0.18, 8092
0.81, 0.24, 0.17, 8105
0.92, 0.25, 0.14, 8118
1.07, 0.08, 0.05, 8130
1.61, 0.05, 0.03, 8143
1.92, -0.25, -0.12, 8156
2.39, -0.22, -0.11, 8171
3.21, -0.01, 0.09, 8184
3.28, 0.34, 0.30, 8197
2.65, 0.44, 0.59, 8209
1.35, 0.77, 0.76, 8222
-1.12, 0.18, 0.29, 8235
0.08, 0.39, 0.23, 8247
1.10, 0.56, 0.45, 8260
0.51, 0.42, 0.30, 8273
-0.02, 0.46, 0.23, 8286
-0.46, 0.59, 0.30, 8298
-0.29, 1.14, 0.76, 8311
-0.14, 1.52, 1.03, 8324
-0.21, 1.38, 0.82, 8337
-1.39, 0.65, 0.21, 8349
-2.96, -0.01, -0.21, 8362
-3.64, 0.11, -0.18, 8375
-2.23, 1.57, 0.74, 8388
-1.21, 2.13, 1.09, 8457
-0.24, 0.50, 0.31, 8470
0.67, 0.41, 0.26, 8485
1.63, -0.46, -0.13, 8498
2.23, -0.80, -0.35, 8510
2.27, -0.53, 0.09, 8523
2.23, 0.12, 0.50, 8536
1.81, -0.17, 0.26, 8548
1.26, -0.15, 0.27, 8561
0.01, -0.35, -0.09, 8574
-1.24, -0.04, -0.28, 8587
-1.64, 0.30, -0.10, 8599
-2.48, 0.76, 0.39, 8612
-3.93, 0.81, 0.43, 8625
-5.88, -0.07, -0.39, 8638
-6.10, -0.41, -0.72, 8650
-4.22, 0.74, -0.06, 8663
-3.08, 2.12, 1.22, 8676
-1.83, 2.16, 1.41, 8689
-1.06, 2.31, 1.42, 8701
-0.59, 0.64, 0.49, 8714
-0.91, -0.40, -0.43, 8727
-1.41, 0.24, -0.15, 8742
-0.72, 0.50, 0.12, 8755
0.78, 1.26, 0.78, 8767
2.03, 1.82, 1.15, 8780
3.64, 0.24, 0.32, 8793
4.19, -0.79, -0.25, 8806
4.14, -0.52, 0.00, 8818
4.72, 0.47, 0.75, 8831
5.36, 1.40, 1.55, 8844
5.79, 2.62, 2.65, 8857
4.81, 1.77, 3.48, 8926
-0.51, -0.01, 0.38, 8939
0.28, 1.29, -0.34, 8951
0.06, 1.14, -0.48, 8964
-1.64, 1.47, -0.14, 8977
-2.76, 2.41, -0.19, 8990
-4.63, 2.93, -0.46, 9002
-3.52, 3.62, -0.40, 9015
-2.34, 3.02, 0.27, 9028
-1.28, 1.54, 0.67, 9041
-0.50, 1.17, 0.60, 9053
0.06, 1.71, 0.97, 9068
0.41, 1.49, 0.90, 9081
0.35, 1.06, 0.71, 9094
-0.14, -0.08, 0.00, 9107
-0.29, -0.37, -0.18, 9119
-0.05, -0.10, 0.15, 9132
0.64, 0.19, 0.70, 9145
1.72, 0.28, 1.92, 9158
3.05, 0.04, 3.85, 9170
3.45, 0.06, 3.43, 9183
1.16, -1.13, 0.62, 9196
-0.42, -0.74, -0.60, 9209
-0.87, 0.74, -0.50, 9221
-0.44, 1.35, -0.15, 9234
-0.04, 1.25, 0.04, 9247
0.07, 1.52, -0.38, 9259
0.72, 1.12, -1.26, 9272
-0.17, 0.19, -0.84, 9285
-1.38, 0.44, -0.29, 9298
-2.52, 1.86, 0.50, 9310
-1.78, 1.96, 0.35, 9326
-1.01, 1.56, 0.34, 9395
-0.81, -0.73, 2.21, 9408
0.34, -1.10, 2.61, 9420
2.59, 0.35, 2.04, 9433
5.20, 1.00, 1.62, 9446
4.84, 0.24, 1.15, 9459
4.06, -0.70, 0.86, 9471
3.27, -0.86, 0.72, 9484
3.11, 0.03, 0.76, 9497
3.27, 0.22, 1.41, 9509
3.02, -0.08, 1.61, 9522
2.00, -0.16, 1.16, 9535
0.99, 0.24, 0.51, 9548
-0.57, 3.20, 0.06, 9560
-1.59, 3.36, -0.02, 9573
-3.33, 2.29, 0.15, 9586
-4.41, 1.33, -0.09, 9599
-7.37, 1.32, -0.38, 9611
-7.63, 1.27, -0.41, 9624
-6.06, 0.80, 0.05, 9637
-3.27, 0.26, -0.10, 9652
-2.00, -0.53, -0.18, 9665
-1.80, -0.48, -0.23, 9677
-1.23, 0.48, 0.46, 9690
-0.55, 0.58, 1.54, 9703
1.29, -0.03, 2.25, 9716
3.24, 0.34, 2.22, 9728
6.20, 0.38, 2.53, 9741
7.50, -0.27, 1.71, 9754
6.48, -0.03, 0.05, 9767
3.60, 1.01, -0.11, 9779
3.16, 1.76, 0.05, 9792
3.13, 1.28, 0.21, 9861
-0.83, 0.39, -0.03, 9874
-1.59, 0.17, 0.35, 9887
-2.77, 0.35, 0.56, 9900
-3.79, -0.26, -0.19, 9912
-5.31, -0.29, -0.48, 9925
-6.66, -0.96, -0.21, 9938
-7.39, -1.09, 0.48, 9951
-6.59, -0.67, 0.62, 9966
-4.17, 0.56, 0.68, 9978
-1.90, 0.86, 0.77, 9991
-0.27, 0.45, 1.93, 10004
0.65, 0.72, 2.25, 10017
2.31, 0.21, 1.54, 10029
3.22, 0.49, 0.72, 10042
4.38, 1.55, -0.63, 10055
5.45, 3.07, -1.45, 10068
6.92, 2.97, -1.56, 10080
7.73, 2.10, -0.50, 10093
7.91, 0.97, 1.74, 10106
7.09, 0.62, 2.45, 10119
3.57, -0.15, 0.69, 10131
0.76, 0.02, 0.09, 10144
-0.20, -0.47, 0.21, 10157
-0.61, -0.80, 0.72, 10170
-1.04, -1.28, 1.24, 10182
-1.82, -1.67, 0.81, 10195
-2.66, -1.25, 0.32, 10208
-2.34, 0.27, -0.07, 10223
-2.02, 0.20, 0.44, 10236
-2.12, -0.03, 0.92, 10248
-1.89, 0.60, 1.13, 10261
-1.91, 0.40, 1.23, 10330
1.01, 0.36, 0.00, 10343
-0.36, 0.19, -1.41, 10356
-2.22, 0.77, -1.08, 10369
-2.65, 0.58, -0.40, 10381
-1.54, 1.04, 0.75, 10394
-0.14, 1.11, 0.96, 10407
-0.26, 0.49, -0.18, 10420
-1.14, 0.32, -1.33, 10432
-3.11, -0.25, -1.61, 10445
-3.92, 0.02, -0.82, 10458
-3.04, 0.90, -0.10, 10470
-1.81, 0.61, 0.56, 10483
-0.90, 0.73, 0.48, 10496
-1.56, 0.02, 0.55, 10509
-2.12, -0.30, 0.13, 10524
-2.32, 0.44, -1.32, 10537
-1.56, 2.17, -0.94, 10549
-0.69, 2.71, 0.02, 10562
0.95, 1.96, 0.78, 10575
1.92, 1.41, 0.83, 10588
2.30, 1.07, -0.09, 10600
1.97, 1.21, -0.84, 10613
0.93, 1.09, -1.08, 10626
1.26, 1.93, -0.69, 10638
1.39, 2.36, 0.03, 10651
1.45, 1.55, 1.12, 10664
1.47, 0.55, 0.82, 10677
1.09, 0.11, 0.59, 10689
1.10, -0.02, 1.56, 10702
3.46, 0.06, 2.28, 10715
4.80, -0.10, 1.74, 10728
4.36, 0.02, 1.07, 10797
-2.23, 0.74, 1.38, 10810
-1.80, 0.62, 1.80, 10822
0.05, 1.40, 1.17, 10838
0.67, 0.46, -1.33, 10850
0.32, -0.59, -0.18, 10863
-0.05, 0.31, 0.42, 10876
-1.58, 1.23, -0.13, 10889
-2.97, 1.31, -0.73, 10901
-3.78, 1.50, -0.48, 10914
-3.60, 1.85, -0.01, 10927
-3.85, 1.82, 1.01, 10939
-4.43, 1.54, 1.58, 10952
-5.42, 1.80, 1.86, 10965
-6.15, 2.20, 1.97, 10978
-6.20, 2.49, 1.64, 10990
-5.24, 2.34, 1.19, 11003
-4.44, 1.88, 0.92, 11016
-3.23, 1.20, 0.70, 11029
-2.79, 0.89, 0.38, 11041
-2.42, 0.86, 0.17, 11054
-2.30, 1.00, -0.04, 11067
-1.94, 1.64, -0.46, 11082
-0.98, 3.79, -0.45, 11095
-0.01, 2.67, 0.57, 11107
0.59, 0.27, 1.23, 11120
0.98, -0.98, 2.68, 11133
0.80, -0.30, 3.71, 11146
-0.64, 0.97, 4.25, 11158
-2.05, 2.36, 3.56, 11171
-3.80, 3.87, 1.72, 11184
-4.23, 4.72, 0.52, 11197
-4.65, 5.14, -0.82, 11266
-6.19, 3.25, 4.50, 11279
-5.83, 3.33, 5.58, 11292
-4.92, 3.13, 7.08, 11304
-4.31, 2.30, 7.74, 11317
-3.54, 0.10, 8.13, 11330
-2.87, -1.15, 8.66, 11343
-2.13, -1.32, 9.44, 11355
-0.99, -0.46, 10.35, 11368
-0.23, 0.15, 10.89, 11381
0.80, 0.30, 11.76, 11396
1.66, -0.40, 13.27, 11409
2.10, -1.55, 13.62, 11421
2.74, -2.73, 13.49, 11434
3.11, -2.78, 13.46, 11447
3.64, -2.51, 12.50, 11460
5.24, -3.11, 10.14, 11472
5.62, -2.59, 8.80, 11485
6.61, -0.17, 7.19, 11498
7.65, 0.66, 5.86, 11511
8.68, 1.33, 4.38, 11523
8.76, 2.37, 3.88, 11536
9.02, 3.73, 3.44, 11549
9.38, 4.04, 3.71, 11562
9.95, 3.04, 4.80, 11574
10.03, -0.34, 5.73, 11587
10.15, -3.15, 6.07, 11600
10.32, -4.94, 6.67, 11612
10.19, -4.82, 6.83, 11625
9.89, -2.28, 6.12, 11640
9.45, 0.27, 4.34, 11653
9.45, 1.33, 3.08, 11666
9.39, 2.57, 2.73, 11735
7.50, 9.43, 2.24, 11748
7.70, 7.95, 0.92, 11761
7.77, 6.12, -0.40, 11774
7.68, 6.18, -0.24, 11786
7.88, 7.99, 1.43, 11799
7.18, 12.83, 3.31, 11812
4.88, 16.60, 3.44, 11825
-0.33, 20.59, 2.53, 11837
-2.61, 18.97, 1.48, 11850
-1.94, 8.30, -0.26, 11863
-0.94, 2.82, 0.01, 11876
0.88, 3.98, 1.68, 11888
2.08, 6.89, 2.71, 11901
3.69, 10.83, 3.34, 11914
5.90, 13.71, 4.25, 11926
7.02, 15.20, 4.77, 11939
8.52, 15.31, 3.69, 11954
8.47, 14.02, 1.53, 11967
7.90, 12.69, 0.21, 11980
7.04, 8.17, -1.54, 11993
6.10, 4.50, -2.50, 12005
5.43, 1.29, -3.24, 12018
5.47, 0.76, -3.26, 12031
5.72, 0.10, -2.73, 12044
5.99, -0.68, -1.79, 12056
6.34, -1.83, 0.27, 12069
6.47, -4.67, 0.75, 12082
6.55, -6.46, 0.00, 12094
7.33, -5.85, -1.05, 12107
8.60, -4.83, -1.70, 12120
10.25, -5.45, -3.27, 12133
10.85, -6.96, -4.44, 12202
7.67, -12.46, -9.06, 12215
6.38, -11.76, -10.11, 12228
5.38, -11.21, -9.93, 12241
3.34, -13.84, -8.07, 12256
0.77, -16.70, -5.64, 12269
-0.46, -15.84, -2.58, 12281
-0.28, -14.71, -0.28, 12294
1.49, -12.41, 2.44, 12307
3.38, -10.48, 3.92, 12319
4.96, -8.58, 5.46, 12332
4.19, -9.47, 6.34, 12345
3.63, -12.98, 7.41, 12358
3.75, -15.47, 7.60, 12370
3.26, -17.39, 7.19, 12383
0.66, -16.46, 7.09, 12396
-0.94, -15.00, 7.78, 12409
-1.54, -12.78, 8.10, 12421
-0.60, -12.71, 7.34, 12434
1.77, -15.28, 4.79, 12447
3.35, -18.22, 2.39, 12460
5.13, -21.17, -0.59, 12472
6.07, -20.72, -1.96, 12485
7.40, -18.54, -5.04, 12500
7.55, -16.27, -8.75, 12513
6.33, -13.45, -11.11, 12526
5.00, -13.40, -11.98, 12538
3.37, -15.60, -11.97, 12551
2.85, -16.40, -10.75, 12564
3.01, -16.06, -7.26, 12577
4.18, -15.73, -4.75, 12589
6.76, -15.71, -1.83, 12602
7.91, -16.04, -1.32, 12672
6.14, -24.73, -15.73, 12685
9.20, -16.28, -17.38, 12697
10.24, -9.97, -18.76, 12710
8.82, -2.11, -19.71, 12723
4.98, 3.53, -19.75, 12736
1.95, 4.25, -19.93, 12748
-0.91, 6.41, -18.50, 12761
-1.68, 7.82, -16.65, 12774
-2.25, 8.59, -13.33, 12789
-2.16, 7.79, -9.75, 12802
-1.43, 6.96, -7.51, 12815
-0.28, 6.28, -4.73, 12827
-0.11, 6.70, -3.06, 12840
0.18, 10.41, -0.41, 12853
1.38, 14.17, -0.43, 12865
2.46, 15.43, -1.79, 12878
3.38, 16.26, -4.45, 12891
3.57, 16.61, -5.83, 12904
3.94, 16.88, -7.22, 12916
4.00, 16.78, -7.59, 12929
4.13, 16.37, -7.02, 12942
4.39, 16.84, -6.57, 12955
4.49, 18.60, -5.70, 12967
4.21, 19.86, -5.05, 12980
3.24, 21.30, -4.56, 12993
1.29, 21.32, -4.58, 13006
-0.80, 20.13, -4.31, 13018
-3.71, 20.42, -3.42, 13034
-5.34, 22.31, -1.59, 13046
-5.77, 23.31, -0.45, 13059
-5.91, 22.90, -0.29, 13072
-5.95, 21.08, -1.44, 13142
-13.71, 7.98, -13.37, 13154
-14.03, 9.06, -15.47, 13167
-13.47, 8.61, -16.41, 13180
-12.33, 8.22, -16.15, 13193
-11.24, 7.68, -15.22, 13205
-10.62, 5.74, -14.25, 13218
-10.46, 2.12, -13.64, 13231
-11.17, -1.24, -13.27, 13244
-12.53, -8.44, -10.38, 13256
-13.65, -12.80, -6.78, 13269
-15.82, -16.65, -0.19, 13282
-17.79, -17.10, 3.62, 13295
-19.97, -17.01, 7.23, 13307
-17.44, -15.85, 10.95, 13336
-15.35, -16.69, 11.84, 13348
-13.14, -18.17, 13.06, 13361
-12.84, -18.71, 13.59, 13374
-14.18, -18.73, 13.72, 13387
-15.74, -18.42, 13.62, 13399
-18.17, -17.05, 13.35, 13412
-18.79, -13.99, 13.55, 13425
-17.87, -11.36, 13.94, 13437
-14.34, -8.50, 13.00, 13450
-11.07, -7.93, 10.85, 13463
-6.64, -7.77, 6.57, 13476
-4.50, -7.94, 3.32, 13488
-2.49, -8.35, -1.88, 13501
-1.49, -8.55, -5.42, 13514
0.08, -7.73, -10.10, 13527
0.89, -5.84, -11.98, 13539
0.85, -3.09, -12.66, 13565
-2.90, 1.96, -5.19, 13635
-16.69, 0.47, 12.10, 13648
-15.72, 1.65, 9.29, 13660
-14.75, 2.88, 7.16, 13673
-13.11, 4.78, 3.92, 13686
-11.99, 5.46, 1.73, 13699
-9.25, 4.00, -0.16, 13711
-8.67, 4.48, -0.23, 13724
-8.61, 4.29, -0.57, 13737
-9.12, 2.45, -1.50, 13750
-10.17, 3.14, -1.90, 13762
-11.74, 4.89, -2.29, 13775
-12.36, 6.02, -2.45, 13788
-12.93, 7.40, -2.73, 13800
-13.48, 7.44, -3.02, 13813
-14.07, 5.61, -2.86, 13826
-14.54, 4.55, -2.24, 13839
-14.89, 2.68, -1.16, 13851
-14.74, 1.54, 0.57, 13867
-14.25, 1.27, 1.81, 13880
-13.54, 1.38, 1.69, 13892
-12.39, 1.60, 0.87, 13905
-11.72, 1.77, 0.46, 13918
-10.90, 1.91, -0.23, 13931
-10.42, 1.86, -0.73, 13943
-9.72, 1.44, -1.01, 13956
-9.13, 0.93, -0.99, 13969
-8.56, 0.38, -0.98, 13982
-8.76, 0.29, -0.95, 13994
-8.69, 0.63, -0.95, 14007
-8.74, 1.43, -1.17, 14020
-8.94, 2.22, -1.84, 14033
-9.20, 3.48, -3.78, 14102
-11.95, 2.44, -7.28, 14115
-14.13, 1.58, -5.81, 14128
-17.86, 1.12, -3.82, 14140
-19.95, 1.00, -2.90, 14153
-21.53, 1.04, -2.27, 14168
